Speed (m/s),count,10km count,42km count,21km count,female count,male count
3.010752688172043,1,0.0,0.0,1.0,1.0,0.0
3.0109685282099075,1,0.0,1.0,0.0,1.0,0.0
3.0111412225233365,8,8.0,0.0,0.0,6.0,2.0
3.0111843991970173,1,0.0,1.0,0.0,1.0,0.0
3.0120481927710845,3,3.0,0.0,0.0,1.0,2.0
3.012480275426768,3,0.0,0.0,3.0,1.0,2.0
3.012912482065997,7,0.0,1.0,6.0,3.0,4.0
3.0129557095510697,1,1.0,0.0,0.0,1.0,0.0
3.013128631896119,1,0.0,1.0,0.0,1.0,0.0
3.013344812742144,3,0.0,1.0,2.0,2.0,1.0
3.013777267508611,4,0.0,1.0,3.0,3.0,1.0
3.013863773357444,5,5.0,0.0,0.0,2.0,3.0
3.0142098464188316,5,0.0,1.0,4.0,1.0,4.0
3.0146425495262705,1,0.0,0.0,1.0,0.0,1.0
3.014772384684956,4,4.0,0.0,0.0,2.0,2.0
3.0150753768844223,4,0.0,0.0,4.0,1.0,3.0
3.015508328546812,2,0.0,0.0,2.0,0.0,2.0
3.0156815440289506,4,4.0,0.0,0.0,2.0,2.0
3.015941404566997,3,0.0,1.0,2.0,1.0,2.0
3.0163746049985636,1,0.0,1.0,0.0,0.0,1.0
3.0165912518853695,4,3.0,1.0,0.0,2.0,2.0
3.01680792989513,2,0.0,0.0,2.0,1.0,1.0
3.0172413793103448,2,0.0,1.0,1.0,1.0,1.0
3.0176749532978877,2,0.0,0.0,2.0,1.0,1.0
3.0181086519114686,1,0.0,0.0,1.0,0.0,1.0
3.0183255479698166,2,0.0,2.0,0.0,0.0,2.0
3.0189764232317424,2,0.0,0.0,2.0,0.0,2.0
3.019193444037093,2,0.0,2.0,0.0,0.0,2.0
3.0193236714975846,3,3.0,0.0,0.0,3.0,0.0
3.01941049604601,2,0.0,1.0,1.0,0.0,2.0
3.019844693701467,1,0.0,0.0,1.0,0.0,1.0
3.020235578375113,2,2.0,0.0,0.0,0.0,2.0
3.0207134637514383,3,0.0,0.0,3.0,2.0,1.0
3.0211480362537766,7,4.0,1.0,2.0,3.0,4.0
3.0215827338129495,1,0.0,0.0,1.0,0.0,1.0
3.0220175564829472,2,0.0,0.0,2.0,1.0,1.0
3.0220610456331216,2,2.0,0.0,0.0,1.0,1.0
3.0222350147513852,1,0.0,1.0,0.0,0.0,1.0
3.0224525043177892,3,0.0,0.0,3.0,1.0,2.0
3.0228875773715274,2,0.0,0.0,2.0,0.0,2.0
3.022974607013301,2,2.0,0.0,0.0,1.0,1.0
3.023540421855878,1,0.0,1.0,0.0,0.0,1.0
3.023758099352052,3,0.0,0.0,3.0,3.0,0.0
3.023888720895071,7,7.0,0.0,0.0,1.0,6.0
3.024193548387097,5,0.0,0.0,5.0,3.0,2.0
3.024411319939512,1,0.0,1.0,0.0,0.0,1.0
3.0248033877797944,8,8.0,0.0,0.0,3.0,5.0
3.02571860816944,2,2.0,0.0,0.0,2.0,0.0
3.025936599423631,4,0.0,1.0,3.0,1.0,3.0
3.026634382566586,2,2.0,0.0,0.0,2.0,0.0
3.026808878639377,2,0.0,0.0,2.0,0.0,2.0
3.0275507114744173,3,3.0,0.0,0.0,2.0,1.0
3.027681660899654,2,0.0,0.0,2.0,2.0,0.0
3.028118240807498,3,0.0,1.0,2.0,2.0,1.0
3.0284675953967293,6,6.0,0.0,0.0,3.0,3.0
3.0285549466397463,4,0.0,0.0,4.0,1.0,3.0
3.028991778450887,2,0.0,1.0,1.0,1.0,1.0
3.0292102416155786,1,0.0,1.0,0.0,0.0,1.0
3.029385034837928,2,2.0,0.0,0.0,1.0,1.0
3.0294287362954413,1,0.0,0.0,1.0,0.0,1.0
3.029865820227961,1,0.0,1.0,0.0,0.0,1.0
3.0303030303030303,6,3.0,0.0,3.0,2.0,4.0
3.0305216826610866,1,0.0,1.0,0.0,0.0,1.0
3.0307403665752632,1,0.0,0.0,1.0,0.0,1.0
3.031177829099307,1,0.0,0.0,1.0,1.0,0.0
3.031221582297666,7,7.0,0.0,0.0,4.0,3.0
3.0316154179298396,5,0.0,0.0,5.0,2.0,3.0
3.032053133121571,1,0.0,0.0,1.0,0.0,1.0
3.0321406913280775,6,6.0,0.0,0.0,2.0,4.0
3.032490974729242,4,0.0,1.0,3.0,1.0,3.0
3.03270994295617,1,0.0,1.0,0.0,0.0,1.0
3.032928942807626,2,0.0,1.0,1.0,0.0,2.0
3.0330603579011224,6,6.0,0.0,0.0,5.0,1.0
3.033367037411527,5,0.0,2.0,3.0,0.0,5.0
3.0335861321776814,3,0.0,3.0,0.0,1.0,2.0
3.0338052585957818,1,0.0,0.0,1.0,1.0,0.0
3.033980582524272,5,5.0,0.0,0.0,2.0,3.0
3.0346820809248554,2,0.0,0.0,2.0,0.0,2.0
3.0349013657056148,5,5.0,0.0,0.0,4.0,1.0
3.035120682179506,3,0.0,0.0,3.0,1.0,2.0
3.0355594102341716,6,0.0,0.0,6.0,2.0,4.0
3.0358227079538556,4,4.0,0.0,0.0,1.0,3.0
3.0359982651438484,2,0.0,1.0,1.0,1.0,1.0
3.0364372469635628,1,0.0,0.0,1.0,0.0,1.0
3.0367446097783177,4,4.0,0.0,0.0,0.0,4.0
3.036876355748373,2,0.0,0.0,2.0,0.0,2.0
3.03731559155337,2,0.0,0.0,2.0,1.0,1.0
3.0376670716889427,5,5.0,0.0,0.0,5.0,0.0
3.0377549544336757,2,0.0,0.0,2.0,0.0,2.0
3.0381944444444446,2,0.0,2.0,0.0,0.0,2.0
3.038414237140997,1,0.0,1.0,0.0,1.0,0.0
3.038590094196293,7,7.0,0.0,0.0,3.0,4.0
3.0390738060781475,3,0.0,1.0,2.0,1.0,2.0
3.0395136778115504,5,4.0,0.0,1.0,0.0,5.0
3.039953676896352,2,0.0,1.0,1.0,1.0,1.0
3.0403938033878672,1,0.0,0.0,1.0,1.0,0.0
3.0404378230465188,4,4.0,0.0,0.0,1.0,3.0
3.040613914428437,1,0.0,1.0,0.0,0.0,1.0
3.041274438812455,2,0.0,1.0,1.0,0.0,2.0
3.0413625304136254,5,5.0,0.0,0.0,3.0,2.0
3.041714947856315,3,0.0,0.0,3.0,1.0,2.0
3.042155584528466,6,0.0,1.0,5.0,0.0,6.0
3.0425963488843815,1,0.0,0.0,1.0,0.0,1.0
3.0430372409795683,2,0.0,1.0,1.0,1.0,1.0
3.0432136335970785,5,5.0,0.0,0.0,4.0,1.0
3.043698818754982,1,0.0,1.0,0.0,0.0,1.0
3.0439194086099435,4,0.0,0.0,4.0,1.0,3.0
3.0441400304414,3,3.0,0.0,0.0,3.0,0.0
3.044360684256306,1,0.0,1.0,0.0,0.0,1.0
3.044802087864289,2,0.0,0.0,2.0,0.0,2.0
3.045066991473812,3,3.0,0.0,0.0,2.0,1.0
3.0452436194895594,3,0.0,0.0,3.0,1.0,2.0
3.045685279187817,2,0.0,0.0,2.0,1.0,1.0
3.045994517209869,4,4.0,0.0,0.0,4.0,0.0
3.0461270670147953,2,0.0,0.0,2.0,0.0,2.0
3.04634800899398,1,0.0,1.0,0.0,1.0,0.0
3.0465689830262583,3,0.0,0.0,3.0,1.0,2.0
3.046789989118607,1,0.0,1.0,0.0,0.0,1.0
3.0469226081657528,8,8.0,0.0,0.0,3.0,5.0
3.0470110272780033,1,0.0,0.0,1.0,0.0,1.0
3.047232097511427,1,0.0,1.0,0.0,0.0,1.0
3.04745319982586,3,0.0,0.0,3.0,1.0,2.0
3.0476743342282853,1,0.0,1.0,0.0,0.0,1.0
3.047851264858275,6,6.0,0.0,0.0,5.0,1.0
3.0478955007256894,4,0.0,0.0,4.0,2.0,2.0
3.048780487804878,5,4.0,0.0,1.0,1.0,4.0
3.0492231740961233,3,0.0,1.0,2.0,0.0,3.0
3.0496659889631137,2,0.0,0.0,2.0,1.0,1.0
3.0497102775236353,6,6.0,0.0,0.0,4.0,2.0
3.0498874446300195,1,0.0,1.0,0.0,0.0,1.0
3.0501089324618738,1,0.0,0.0,1.0,1.0,0.0
3.05055200464846,1,0.0,0.0,1.0,0.0,1.0
3.050640634533252,2,2.0,0.0,0.0,1.0,1.0
3.0509952055789626,2,0.0,0.0,2.0,0.0,2.0
3.051216854340719,1,0.0,1.0,0.0,0.0,1.0
3.051571559353067,6,6.0,0.0,0.0,5.0,1.0
3.051881993896236,3,0.0,0.0,3.0,0.0,3.0
3.052325581395349,1,0.0,0.0,1.0,0.0,1.0
3.0525030525030523,6,6.0,0.0,0.0,2.0,4.0
3.0527692978630614,4,0.0,0.0,4.0,0.0,4.0
3.0532131433556264,6,0.0,2.0,4.0,2.0,4.0
3.053435114503817,2,1.0,1.0,0.0,1.0,1.0
3.0543677458766036,7,7.0,0.0,0.0,5.0,2.0
3.0547676194632336,1,0.0,1.0,0.0,0.0,1.0
3.054989816700611,1,0.0,0.0,1.0,1.0,0.0
3.0553009471432935,2,2.0,0.0,0.0,1.0,1.0
3.0554343081623747,2,0.0,0.0,2.0,1.0,1.0
3.0558789289871946,3,0.0,0.0,3.0,0.0,3.0
3.056234718826406,4,4.0,0.0,0.0,2.0,2.0
3.056323679231553,4,0.0,0.0,4.0,2.0,2.0
3.056768558951965,2,0.0,0.0,2.0,0.0,2.0
3.0571690614490983,2,2.0,0.0,0.0,0.0,2.0
3.057213568204979,5,0.0,2.0,3.0,1.0,4.0
3.0576587070471755,5,0.0,1.0,4.0,3.0,2.0
3.058103975535168,7,6.0,0.0,1.0,4.0,3.0
3.0585493737256044,1,0.0,0.0,1.0,1.0,0.0
3.05877212147695,1,0.0,1.0,0.0,0.0,1.0
3.058994901675164,1,0.0,0.0,1.0,0.0,1.0
3.059039461609055,5,5.0,0.0,0.0,2.0,3.0
3.0594405594405596,3,0.0,0.0,3.0,1.0,2.0
3.059886347078537,2,0.0,1.0,1.0,0.0,2.0
3.0599755201958385,3,3.0,0.0,0.0,1.0,2.0
3.0603322646458757,3,0.0,1.0,2.0,1.0,2.0
3.060555272170808,1,0.0,1.0,0.0,0.0,1.0
3.0609121518212428,4,4.0,0.0,0.0,4.0,0.0
3.061224489795918,4,0.0,0.0,4.0,0.0,4.0
3.061670797492346,2,0.0,1.0,1.0,0.0,2.0
3.061849357011635,2,2.0,0.0,0.0,0.0,2.0
3.062117235345582,2,0.0,1.0,1.0,0.0,2.0
3.062563803412571,1,0.0,0.0,1.0,1.0,0.0
3.0627871362940278,2,2.0,0.0,0.0,2.0,0.0
3.0630105017502918,1,0.0,0.0,1.0,0.0,1.0
3.063233899788491,1,0.0,1.0,0.0,1.0,0.0
3.063457330415755,2,0.0,0.0,2.0,0.0,2.0
3.063680793639215,1,0.0,1.0,0.0,0.0,1.0
3.0637254901960786,8,8.0,0.0,0.0,7.0,1.0
3.0643513789581207,1,0.0,0.0,1.0,0.0,1.0
3.0646644192460926,2,2.0,0.0,0.0,2.0,0.0
3.0647985989492117,1,0.0,0.0,1.0,0.0,1.0
3.0652459494964237,1,0.0,0.0,1.0,0.0,1.0
3.065603923973023,2,2.0,0.0,0.0,1.0,1.0
3.065693430656934,1,0.0,0.0,1.0,0.0,1.0
3.0661410424879545,1,0.0,0.0,1.0,0.0,1.0
3.0665440049064703,1,1.0,0.0,0.0,0.0,1.0
3.066588785046729,4,0.0,0.0,4.0,1.0,3.0
3.0668127053669223,1,0.0,1.0,0.0,0.0,1.0
3.0672606441247354,1,0.0,1.0,0.0,1.0,0.0
3.067484662576687,3,2.0,1.0,0.0,1.0,2.0
3.0679327976625275,4,0.0,0.0,4.0,2.0,2.0
3.068425897514575,2,2.0,0.0,0.0,2.0,0.0
3.0688294607628235,3,0.0,0.0,3.0,1.0,2.0
3.0690537084398977,1,0.0,1.0,0.0,0.0,1.0
3.0692779888921367,2,0.0,0.0,2.0,1.0,1.0
3.0693677102516883,5,5.0,0.0,0.0,3.0,2.0
3.0695023021267267,1,0.0,1.0,0.0,0.0,1.0
3.069726648150855,2,0.0,0.0,2.0,1.0,1.0
3.0699510269717125,1,0.0,1.0,0.0,0.0,1.0
3.070310101320233,8,8.0,0.0,0.0,5.0,3.0
3.0703998830323855,2,0.0,2.0,0.0,0.0,2.0
3.0706243602865917,1,0.0,0.0,1.0,0.0,1.0
3.0708488703663086,1,0.0,1.0,0.0,0.0,1.0
3.0710734132787363,1,0.0,0.0,1.0,0.0,1.0
3.0712530712530715,4,4.0,0.0,0.0,3.0,1.0
3.0715225976305396,6,0.0,0.0,6.0,1.0,5.0
3.071971913399649,1,0.0,0.0,1.0,0.0,1.0
3.0721966205837172,4,4.0,0.0,0.0,2.0,2.0
3.0724213606437454,3,0.0,0.0,3.0,1.0,2.0
3.0728709394205445,2,0.0,0.0,2.0,2.0,0.0
3.073140749846343,7,7.0,0.0,0.0,5.0,2.0
3.0733206497877945,5,0.0,1.0,4.0,2.0,3.0
3.0735455543358947,1,0.0,1.0,0.0,0.0,1.0
3.0737704918032787,2,0.0,0.0,2.0,1.0,1.0
3.073995462197175,1,0.0,1.0,0.0,0.0,1.0
3.0740854595757763,2,2.0,0.0,0.0,2.0,0.0
3.0742204655248133,3,0.0,0.0,3.0,0.0,3.0
3.075030750307503,5,5.0,0.0,0.0,2.0,3.0
3.0751208083174695,1,0.0,0.0,1.0,0.0,1.0
3.0755711775043935,1,0.0,0.0,1.0,1.0,0.0
3.0759766225776684,6,6.0,0.0,0.0,4.0,2.0
3.0760216786289734,3,0.0,0.0,3.0,3.0,0.0
3.0764723117491943,2,0.0,0.0,2.0,1.0,1.0
3.076923076923077,10,8.0,0.0,2.0,4.0,6.0
3.077373974208675,4,0.0,0.0,4.0,2.0,2.0
3.0778250036640773,1,0.0,0.0,1.0,0.0,1.0
3.077870113881194,6,6.0,0.0,0.0,5.0,1.0
3.0780505679736168,1,0.0,1.0,0.0,0.0,1.0
3.0782761653474053,4,0.0,2.0,2.0,1.0,3.0
3.078727459316816,5,0.0,0.0,5.0,2.0,3.0
3.0788177339901477,2,2.0,0.0,0.0,2.0,0.0
3.0796304443466784,2,0.0,0.0,2.0,2.0,0.0
3.079765937788728,4,4.0,0.0,0.0,0.0,4.0
3.080082135523614,4,0.0,2.0,2.0,0.0,4.0
3.080533959219598,1,0.0,1.0,0.0,0.0,1.0
3.0807147258163896,3,3.0,0.0,0.0,1.0,2.0
3.0809859154929575,7,0.0,0.0,7.0,4.0,3.0
3.08121194336439,1,0.0,1.0,0.0,1.0,0.0
3.081438004402054,2,0.0,1.0,1.0,1.0,1.0
3.0816640986132513,5,5.0,0.0,0.0,3.0,2.0
3.0818902260052834,1,0.0,1.0,0.0,0.0,1.0
3.0823425803610744,4,0.0,1.0,3.0,0.0,4.0
3.082614056720099,7,7.0,0.0,0.0,5.0,2.0
3.082795067527892,2,0.0,0.0,2.0,2.0,0.0
3.083021360933715,1,0.0,1.0,0.0,0.0,1.0
3.0832476875642345,2,0.0,0.0,2.0,1.0,1.0
3.0835646006783843,4,4.0,0.0,0.0,4.0,0.0
3.0837004405286343,3,0.0,0.0,3.0,0.0,3.0
3.084379819343468,1,0.0,1.0,0.0,0.0,1.0
3.0845157310302285,3,3.0,0.0,0.0,1.0,2.0
3.0850594975760246,1,0.0,0.0,1.0,1.0,0.0
3.08546744831842,3,3.0,0.0,0.0,3.0,0.0
3.085966201322557,2,0.0,0.0,2.0,1.0,1.0
3.0864197530864197,6,2.0,0.0,4.0,3.0,3.0
3.086873438189034,3,0.0,1.0,2.0,1.0,2.0
3.087327256689209,1,0.0,0.0,1.0,0.0,1.0
3.0873726458783577,8,8.0,0.0,0.0,4.0,4.0
3.0877812086457874,2,0.0,0.0,2.0,1.0,1.0
3.088235294117647,5,0.0,3.0,2.0,1.0,4.0
3.0883261272390365,1,1.0,0.0,0.0,1.0,0.0
3.089143865842895,2,0.0,0.0,2.0,1.0,1.0
3.089280197713933,6,6.0,0.0,0.0,2.0,4.0
3.0893710923133506,2,0.0,2.0,0.0,0.0,2.0
3.089598352214212,2,0.0,0.0,2.0,1.0,1.0
3.089825645552858,1,0.0,1.0,0.0,1.0,0.0
3.0900529723366685,1,0.0,0.0,1.0,1.0,0.0
3.0902348578491967,2,2.0,0.0,0.0,2.0,0.0
3.0902803325730264,2,0.0,2.0,0.0,1.0,1.0
3.0905077262693155,3,0.0,1.0,2.0,1.0,2.0
3.0909626140712394,4,0.0,0.0,4.0,1.0,3.0
3.091190108191654,3,3.0,0.0,0.0,2.0,1.0
3.0914176358015606,5,0.0,0.0,5.0,1.0,4.0
3.091872791519435,2,0.0,0.0,2.0,0.0,2.0
3.0921459492888066,3,3.0,0.0,0.0,2.0,1.0
3.0923280812840526,5,0.0,0.0,5.0,3.0,2.0
3.0927835051546393,4,0.0,0.0,4.0,0.0,4.0
3.093102381688834,4,4.0,0.0,0.0,0.0,4.0
3.093239063190455,1,0.0,1.0,0.0,0.0,1.0
3.0936947554507954,1,0.0,0.0,1.0,0.0,1.0
3.094059405940594,2,2.0,0.0,0.0,1.0,1.0
3.0941505819949904,2,0.0,0.0,2.0,1.0,1.0
3.0943785456420834,1,0.0,1.0,0.0,0.0,1.0
3.094606542882405,2,0.0,1.0,1.0,1.0,1.0
3.095017022593624,6,6.0,0.0,0.0,3.0,3.0
3.0950626381724393,3,0.0,0.0,3.0,1.0,2.0
3.0955188679245285,1,0.0,0.0,1.0,0.0,1.0
3.0959752321981426,2,2.0,0.0,0.0,0.0,2.0
3.0964317310527867,1,0.0,0.0,1.0,0.0,1.0
3.0966600309666004,1,0.0,1.0,0.0,0.0,1.0
3.096888364548002,1,0.0,0.0,1.0,1.0,0.0
3.096934035305048,3,3.0,0.0,0.0,1.0,2.0
3.0973451327433628,2,0.0,0.0,2.0,0.0,2.0
3.097802035698481,2,0.0,0.0,2.0,0.0,2.0
3.097893432465923,6,6.0,0.0,0.0,0.0,6.0
3.098716246126605,1,0.0,0.0,1.0,0.0,1.0
3.0988534242330337,1,1.0,0.0,0.0,0.0,1.0
3.0996309963099633,4,0.0,1.0,3.0,1.0,3.0
3.0998140111593306,5,5.0,0.0,0.0,3.0,2.0
3.0998597682485793,2,0.0,2.0,0.0,0.0,2.0
3.100546286726709,3,0.0,1.0,2.0,1.0,2.0
3.10077519379845,2,2.0,0.0,0.0,2.0,0.0
3.1010041346721797,2,0.0,0.0,2.0,0.0,2.0
3.1014621178555606,1,0.0,0.0,1.0,1.0,0.0
3.1016911601801933,1,0.0,1.0,0.0,0.0,1.0
3.101736972704715,3,3.0,0.0,0.0,2.0,1.0
3.1019202363367797,2,0.0,0.0,2.0,1.0,1.0
3.1023784901758016,3,0.0,0.0,3.0,1.0,2.0
3.102699348433137,2,2.0,0.0,0.0,1.0,1.0
3.10306612486147,2,0.0,2.0,0.0,0.0,2.0
3.1032954041672824,2,0.0,0.0,2.0,1.0,1.0
3.1036623215394163,8,8.0,0.0,0.0,4.0,4.0
3.1037540644398462,1,0.0,0.0,1.0,1.0,0.0
3.104212860310421,1,0.0,0.0,1.0,0.0,1.0
3.1044423091137556,1,0.0,1.0,0.0,1.0,0.0
3.104625892579944,6,6.0,0.0,0.0,2.0,4.0
3.1046717918391487,2,0.0,0.0,2.0,1.0,1.0
3.104901308494123,1,0.0,1.0,0.0,0.0,1.0
3.1051308590862043,1,0.0,0.0,1.0,1.0,0.0
3.1055900621118013,12,8.0,2.0,2.0,5.0,7.0
3.106049400976187,1,0.0,0.0,1.0,0.0,1.0
3.106508875739645,1,0.0,0.0,1.0,1.0,0.0
3.1065548306927617,4,4.0,0.0,0.0,2.0,2.0
3.1069684864624945,3,0.0,0.0,3.0,1.0,2.0
3.1074282332050904,3,0.0,0.0,3.0,2.0,1.0
3.107520198881293,3,3.0,0.0,0.0,0.0,3.0
3.107888116027823,1,0.0,0.0,1.0,0.0,1.0
3.108348134991119,2,0.0,0.0,2.0,0.0,2.0
3.108486167236556,5,5.0,0.0,0.0,3.0,2.0
3.109268581581285,2,0.0,0.0,2.0,0.0,2.0
3.109452736318408,9,9.0,0.0,0.0,5.0,4.0
3.109729009329187,1,0.0,0.0,1.0,1.0,0.0
3.110189573459716,3,0.0,0.0,3.0,0.0,3.0
3.1104199066874028,7,6.0,1.0,0.0,5.0,2.0
3.1106502740334765,1,0.0,0.0,1.0,0.0,1.0
3.1113876789047916,6,6.0,0.0,0.0,5.0,1.0
3.1115720847532966,1,0.0,0.0,1.0,1.0,0.0
3.112033195020747,5,0.0,0.0,5.0,1.0,4.0
3.1123560535325243,4,4.0,0.0,0.0,2.0,2.0
3.112494441974211,4,0.0,0.0,4.0,0.0,4.0
3.1129558256744736,6,0.0,0.0,6.0,3.0,3.0
3.1133250311332503,1,1.0,0.0,0.0,0.0,1.0
3.113417346182357,5,0.0,0.0,5.0,2.0,3.0
3.113879003558719,3,0.0,0.0,3.0,1.0,2.0
3.114294612270321,3,3.0,0.0,0.0,2.0,1.0
3.114340797864452,1,0.0,0.0,1.0,0.0,1.0
3.1150337461989173,1,0.0,1.0,0.0,1.0,0.0
3.115264797507788,6,4.0,1.0,1.0,2.0,4.0
3.115727002967359,1,0.0,0.0,1.0,0.0,1.0
3.1161893456002376,2,0.0,1.0,1.0,1.0,1.0
3.1162355874104084,3,3.0,0.0,0.0,2.0,1.0
3.116651825467498,2,0.0,0.0,2.0,0.0,2.0
3.116883116883117,1,0.0,1.0,0.0,0.0,1.0
3.117206982543641,4,4.0,0.0,0.0,4.0,0.0
3.1175771971496435,2,0.0,1.0,1.0,0.0,2.0
3.117808625937198,1,0.0,1.0,0.0,0.0,1.0
3.11804008908686,2,0.0,0.0,2.0,2.0,0.0
3.1181789834736513,6,6.0,0.0,0.0,2.0,4.0
3.118271586606281,2,0.0,2.0,0.0,1.0,1.0
3.1185031185031185,5,0.0,0.0,5.0,2.0,3.0
3.1189662854596762,3,0.0,1.0,2.0,1.0,2.0
3.119151590767311,3,3.0,0.0,0.0,2.0,1.0
3.1194295900178255,2,0.0,0.0,2.0,0.0,2.0
3.1201248049921997,3,3.0,0.0,0.0,2.0,1.0
3.1203566121842496,2,0.0,1.0,1.0,1.0,1.0
3.1210986267166043,8,8.0,0.0,0.0,5.0,3.0
3.1212841854934603,4,0.0,0.0,4.0,2.0,2.0
3.121748178980229,2,0.0,0.0,2.0,0.0,2.0
3.1220730565095223,2,2.0,0.0,0.0,0.0,2.0
3.1222123104371096,2,0.0,0.0,2.0,1.0,1.0
3.1226765799256504,1,0.0,1.0,0.0,0.0,1.0
3.1230480949406623,2,2.0,0.0,0.0,0.0,2.0
3.123140987507436,2,0.0,0.0,2.0,0.0,2.0
3.1236055332440875,3,0.0,0.0,3.0,1.0,2.0
3.1238378579397548,1,0.0,1.0,0.0,0.0,1.0
3.1240237425804436,4,4.0,0.0,0.0,2.0,2.0
3.1240702171972625,2,0.0,0.0,2.0,2.0,0.0
3.1245350394286566,2,0.0,1.0,1.0,1.0,1.0
3.125,5,1.0,2.0,2.0,1.0,4.0
3.1254650989730615,2,0.0,0.0,2.0,2.0,0.0
3.1259768677711786,5,5.0,0.0,0.0,3.0,2.0
3.126163007071083,1,0.0,1.0,0.0,0.0,1.0
3.1263957123715946,1,0.0,0.0,1.0,0.0,1.0
3.1266284523189163,1,0.0,1.0,0.0,0.0,1.0
3.126861226920786,2,0.0,0.0,2.0,1.0,1.0
3.1269543464665417,6,6.0,0.0,0.0,1.0,5.0
3.1270940361849453,1,0.0,1.0,0.0,0.0,1.0
3.1273268801191363,3,0.0,0.0,3.0,0.0,3.0
3.127932436659368,2,2.0,0.0,0.0,1.0,1.0
3.1287246722288438,1,0.0,0.0,1.0,0.0,1.0
3.1289111389236544,1,1.0,0.0,0.0,0.0,1.0
3.1289577590702526,2,0.0,2.0,0.0,1.0,1.0
3.129190880643719,1,0.0,0.0,1.0,0.0,1.0
3.1296572280178836,2,0.0,1.0,1.0,1.0,1.0
3.1298904538341157,4,4.0,0.0,0.0,3.0,1.0
3.1301237144134744,4,0.0,1.0,3.0,3.0,1.0
3.1305903398926653,1,0.0,0.0,1.0,0.0,1.0
3.1308703819661865,3,3.0,0.0,0.0,3.0,0.0
3.1315240083507305,1,0.0,0.0,1.0,0.0,1.0
3.1318509238960224,3,3.0,0.0,0.0,2.0,1.0
3.1322246252516965,1,0.0,1.0,0.0,0.0,1.0
3.132458233890215,4,0.0,1.0,3.0,1.0,3.0
3.1328320802005014,6,6.0,0.0,0.0,1.0,5.0
3.132925555721319,2,0.0,1.0,1.0,0.0,2.0
3.133159268929504,2,0.0,2.0,0.0,0.0,2.0
3.1333930170098476,3,0.0,1.0,2.0,0.0,3.0
3.1338138514572234,2,2.0,0.0,0.0,0.0,2.0
3.133860617818236,1,0.0,0.0,1.0,1.0,0.0
3.1343283582089554,3,0.0,1.0,2.0,1.0,2.0
3.134796238244514,7,6.0,0.0,1.0,2.0,5.0
3.1350302306486526,1,0.0,1.0,0.0,0.0,1.0
3.135264257987459,2,0.0,0.0,2.0,0.0,2.0
3.1357324175003733,2,0.0,1.0,1.0,0.0,2.0
3.1357792411414236,3,3.0,0.0,0.0,3.0,0.0
3.1362007168458783,6,0.0,0.0,6.0,0.0,6.0
3.136669156086632,2,0.0,0.0,2.0,0.0,2.0
3.136762860727729,5,5.0,0.0,0.0,1.0,4.0
3.13713773528533,1,0.0,0.0,1.0,0.0,1.0
3.137372077388511,1,0.0,1.0,0.0,1.0,0.0
3.137606454504706,4,0.0,1.0,3.0,2.0,2.0
3.1377470975839348,4,4.0,0.0,0.0,2.0,2.0
3.137840866641763,1,0.0,1.0,0.0,1.0,0.0
3.1380753138075312,1,0.0,0.0,1.0,0.0,1.0
3.1385443132566135,2,0.0,0.0,2.0,0.0,2.0
3.138731952291274,9,9.0,0.0,0.0,4.0,5.0
3.1390134529147984,4,0.0,0.0,4.0,2.0,2.0
3.139248075341954,1,0.0,1.0,0.0,0.0,1.0
3.1394827328449693,3,0.0,0.0,3.0,0.0,3.0
3.1397174254317113,6,5.0,1.0,0.0,4.0,2.0
3.139952153110048,1,0.0,0.0,1.0,0.0,1.0
3.140421713772992,1,0.0,0.0,1.0,0.0,1.0
3.14070351758794,8,8.0,0.0,0.0,4.0,4.0
3.1408914148967995,5,0.0,0.0,5.0,0.0,5.0
3.141126318151223,1,0.0,1.0,0.0,0.0,1.0
3.141361256544503,3,0.0,1.0,2.0,0.0,3.0
3.1416902293433866,4,4.0,0.0,0.0,1.0,3.0
3.141831238779174,1,0.0,1.0,0.0,0.0,1.0
3.1423013616639235,1,0.0,0.0,1.0,1.0,0.0
3.1426775612822127,2,2.0,0.0,0.0,0.0,2.0
3.143006809848088,1,0.0,1.0,0.0,0.0,1.0
3.143242029636282,5,0.0,2.0,3.0,2.0,3.0
3.1434772846343835,1,0.0,1.0,0.0,0.0,1.0
3.1436655139893115,5,5.0,0.0,0.0,4.0,1.0
3.143712574850299,1,0.0,0.0,1.0,0.0,1.0
3.1441832609672105,1,0.0,0.0,1.0,0.0,1.0
3.1444186568840307,1,0.0,1.0,0.0,0.0,1.0
3.1446540880503147,4,2.0,0.0,2.0,1.0,3.0
3.1451250561629474,2,0.0,1.0,1.0,1.0,1.0
3.145596165368484,4,0.0,1.0,3.0,0.0,4.0
3.1456432840515887,3,3.0,0.0,0.0,1.0,2.0
3.146067415730337,2,0.0,1.0,1.0,0.0,2.0
3.146633102580239,3,3.0,0.0,0.0,2.0,1.0
3.147010340176832,1,0.0,0.0,1.0,0.0,1.0
3.147482014388489,1,0.0,0.0,1.0,1.0,0.0
3.1484257871064467,2,0.0,0.0,2.0,1.0,1.0
3.1486146095717884,1,1.0,0.0,0.0,1.0,0.0
3.148661818727041,1,0.0,1.0,0.0,0.0,1.0
3.148897885739991,1,0.0,0.0,1.0,1.0,0.0
3.1498425078746064,4,0.0,0.0,4.0,1.0,3.0
3.15059861373661,4,4.0,0.0,0.0,2.0,2.0
